location,level,month,species,Hg [Mg],time
MSH,5,6,Hg0,27.723649978637695,88
MSH,5,6,Hg0,27.4757137298584,90
MSH,5,6,Hg0,27.23308753967285,92
MSH,5,6,Hg0,26.99764633178711,94
MSH,5,6,Hg0,26.763111114501953,96
MSH,5,6,Hg0,26.535921096801758,98
MSH,5,6,Hg0,26.316423416137695,100
MSH,5,6,Hg0,26.092313766479492,102
MSH,5,6,Hg0,25.869966506958008,104
MSH,5,6,Hg0,25.645347595214844,106
MSH,5,6,Hg0,25.42905616760254,108
MSH,5,6,Hg0,25.216257095336914,110
MSH,5,6,Hg0,24.994773864746094,112
MSH,5,6,Hg0,24.773700714111328,114
MSH,5,6,Hg0,24.56243896484375,116
MSH,5,6,Hg0,24.34831428527832,118
MSH,5,6,Hg0,24.137184143066406,120
MSH,5,6,Hg0,23.92868995666504,122
MSH,5,6,Hg0,23.70961570739746,124
MSH,5,6,Hg0,23.496356964111328,126
MSH,5,6,Hg0,23.284793853759766,128
MSH,5,6,Hg0,23.085241317749023,130
MSH,5,6,Hg0,22.89261245727539,132
MSH,5,6,Hg0,22.703786849975586,134
MSH,5,6,Hg0,22.514144897460938,136
MSH,5,6,Hg0,22.31456756591797,138
MSH,5,6,Hg0,22.125722885131836,140
MSH,5,6,Hg0,21.937164306640625,142
MSH,5,6,Hg0,21.747085571289062,144
MSH,5,6,Hg0,21.56036949157715,146
MSH,5,6,Hg0,21.3673152923584,148
MSH,5,6,Hg0,21.178876876831055,150
MSH,5,6,Hg0,20.986982345581055,152
MSH,5,6,Hg0,20.795595169067383,154
MSH,5,6,Hg0,20.607221603393555,156
MSH,5,6,Hg0,20.418182373046875,158
MSH,5,6,Hg0,20.23223876953125,160
MSH,5,6,Hg0,20.04747200012207,162
MSH,5,6,Hg0,19.86870574951172,164
MSH,5,6,Hg0,19.6934814453125,166
MSH,5,6,Hg0,19.519624710083008,168
MSH,5,6,Hg0,19.35100746154785,170
MSH,5,6,Hg0,19.179710388183594,172
MSH,5,6,Hg0,19.0087947845459,174
MSH,5,6,Hg0,18.839231491088867,176
MSH,5,6,Hg0,18.67259407043457,178
MSH,5,6,Hg0,18.506826400756836,180
MSH,10,6,Hg0,82.49362182617188,2
MSH,10,6,Hg0,81.52763366699219,4
MSH,10,6,Hg0,80.67390441894531,6
MSH,10,6,Hg0,80.06743621826172,8
MSH,10,6,Hg0,79.45745849609375,10
MSH,10,6,Hg0,78.81226348876953,12
MSH,10,6,Hg0,78.02383422851562,14
MSH,10,6,Hg0,77.17115783691406,16
MSH,10,6,Hg0,76.19181060791016,18
MSH,10,6,Hg0,75.2279052734375,20
MSH,10,6,Hg0,74.29094696044922,22
MSH,10,6,Hg0,73.3642578125,24
MSH,10,6,Hg0,72.47775268554688,26
MSH,10,6,Hg0,71.60435485839844,28
MSH,10,6,Hg0,70.75089263916016,30
MSH,10,6,Hg0,69.94071960449219,32
MSH,10,6,Hg0,69.15351867675781,34
MSH,10,6,Hg0,68.39543914794922,36
MSH,10,6,Hg0,67.6705322265625,38
MSH,10,6,Hg0,66.96105194091797,40
MSH,10,6,Hg0,66.25930786132812,42
MSH,10,6,Hg0,65.57218170166016,44
MSH,10,6,Hg0,64.91384887695312,46
MSH,10,6,Hg0,64.27013397216797,48
MSH,10,6,Hg0,63.62843322753906,50
MSH,10,6,Hg0,62.99671173095703,52
MSH,10,6,Hg0,62.38359069824219,54
MSH,10,6,Hg0,61.789100646972656,56
MSH,10,6,Hg0,61.19654083251953,58
MSH,10,6,Hg0,60.62413787841797,60
MSH,10,6,Hg0,60.065128326416016,62
MSH,10,6,Hg0,59.53043746948242,64
MSH,10,6,Hg0,59.00031280517578,66
MSH,10,6,Hg0,58.4760627746582,68
MSH,10,6,Hg0,57.978336334228516,70
MSH,10,6,Hg0,57.465492248535156,72
MSH,10,6,Hg0,56.96159744262695,74
MSH,10,6,Hg0,56.458919525146484,76
MSH,10,6,Hg0,55.954002380371094,78
MSH,10,6,Hg0,55.46709442138672,80
MSH,10,6,Hg0,54.968379974365234,82
MSH,10,6,Hg0,54.4760856628418,84
MSH,10,6,Hg0,53.99101638793945,86
MSH,10,6,Hg0,53.51833724975586,88
MSH,10,6,Hg0,53.03965377807617,90
MSH,10,6,Hg0,52.57126998901367,92
MSH,10,6,Hg0,52.116756439208984,94
MSH,10,6,Hg0,51.66396713256836,96
MSH,10,6,Hg0,51.225399017333984,98
MSH,10,6,Hg0,50.80167770385742,100
MSH,10,6,Hg0,50.36903381347656,102
MSH,10,6,Hg0,49.93986511230469,104
MSH,10,6,Hg0,49.506256103515625,106
MSH,10,6,Hg0,49.0887565612793,108
MSH,10,6,Hg0,48.67798614501953,110
MSH,10,6,Hg0,48.250518798828125,112
MSH,10,6,Hg0,47.82383728027344,114
MSH,10,6,Hg0,47.41605758666992,116
MSH,10,6,Hg0,47.00275802612305,118
MSH,10,6,Hg0,46.59524917602539,120
MSH,10,6,Hg0,46.19279479980469,122
MSH,10,6,Hg0,45.76988983154297,124
MSH,10,6,Hg0,45.35825729370117,126
MSH,10,6,Hg0,44.94990539550781,128
MSH,10,6,Hg0,44.564735412597656,130
MSH,10,6,Hg0,44.19294357299805,132
MSH,10,6,Hg0,43.828521728515625,134
MSH,10,6,Hg0,43.462493896484375,136
MSH,10,6,Hg0,43.0772819519043,138
MSH,10,6,Hg0,42.71278762817383,140
MSH,10,6,Hg0,42.34882354736328,142
MSH,10,6,Hg0,41.981910705566406,144
MSH,10,6,Hg0,41.62150573730469,146
MSH,10,6,Hg0,41.248870849609375,148
MSH,10,6,Hg0,40.8851203918457,150
MSH,10,6,Hg0,40.51472091674805,152
MSH,10,6,Hg0,40.14530944824219,154
MSH,10,6,Hg0,39.78167724609375,156
MSH,10,6,Hg0,39.41679382324219,158
MSH,10,6,Hg0,39.05789566040039,160
MSH,10,6,Hg0,38.70125198364258,162
MSH,10,6,Hg0,38.35620880126953,164
MSH,10,6,Hg0,38.01796340942383,166
MSH,10,6,Hg0,37.682373046875,168
MSH,10,6,Hg0,37.356903076171875,170
MSH,10,6,Hg0,37.026275634765625,172
MSH,10,6,Hg0,36.69636535644531,174
MSH,10,6,Hg0,36.36908721923828,176
MSH,10,6,Hg0,36.047393798828125,178
MSH,10,6,Hg0,35.72747039794922,180
MSH,20,6,Hg0,98.99867248535156,2
MSH,20,6,Hg0,98.6122817993164,4
MSH,20,6,Hg0,98.30979919433594,6
MSH,20,6,Hg0,97.96185302734375,8
MSH,20,6,Hg0,97.50326538085938,10
MSH,20,6,Hg0,96.87461853027344,12
MSH,20,6,Hg0,96.0386734008789,14
MSH,20,6,Hg0,95.08480072021484,16
MSH,20,6,Hg0,93.990234375,18
MSH,20,6,Hg0,92.9211196899414,20
MSH,20,6,Hg0,91.89407348632812,22
MSH,20,6,Hg0,90.88931274414062,24
MSH,20,6,Hg0,89.92408752441406,26
MSH,20,6,Hg0,88.96886444091797,28
MSH,20,6,Hg0,88.02465057373047,30
MSH,20,6,Hg0,87.11223602294922,32
MSH,20,6,Hg0,86.20767974853516,34
MSH,20,6,Hg0,85.32186126708984,36
MSH,20,6,Hg0,84.46288299560547,38
MSH,20,6,Hg0,83.61341094970703,40
MSH,20,6,Hg0,82.77253723144531,42
MSH,20,6,Hg0,81.94615936279297,44
MSH,20,6,Hg0,81.14761352539062,46
MSH,20,6,Hg0,80.36255645751953,48
MSH,20,6,Hg0,79.5750732421875,50
MSH,20,6,Hg0,78.79851531982422,52
MSH,20,6,Hg0,78.04450225830078,54
MSH,20,6,Hg0,77.31148529052734,56
MSH,20,6,Hg0,76.57915496826172,58
MSH,20,6,Hg0,75.87088012695312,60
MSH,20,6,Hg0,75.17860412597656,62
MSH,20,6,Hg0,74.51605224609375,64
MSH,20,6,Hg0,73.85919952392578,66
MSH,20,6,Hg0,73.20944213867188,68
MSH,20,6,Hg0,72.59209442138672,70
MSH,20,6,Hg0,71.95612335205078,72
MSH,20,6,Hg0,71.33201599121094,74
MSH,20,6,Hg0,70.71012878417969,76
MSH,20,6,Hg0,70.0843734741211,78
MSH,20,6,Hg0,69.48002624511719,80
MSH,20,6,Hg0,68.86042022705078,82
MSH,20,6,Hg0,68.24832153320312,84
MSH,20,6,Hg0,67.64514923095703,86
MSH,20,6,Hg0,67.05697631835938,88
MSH,20,6,Hg0,66.46085357666016,90
MSH,20,6,Hg0,65.87744903564453,92
MSH,20,6,Hg0,65.31099700927734,94
MSH,20,6,Hg0,64.74646759033203,96
MSH,20,6,Hg0,64.19950103759766,98
MSH,20,6,Hg0,63.67064666748047,100
MSH,20,6,Hg0,63.13055419921875,102
MSH,20,6,Hg0,62.59465026855469,104
MSH,20,6,Hg0,62.05324935913086,106
MSH,20,6,Hg0,61.531837463378906,108
MSH,20,6,Hg0,61.018795013427734,110
MSH,20,6,Hg0,60.484703063964844,112
MSH,20,6,Hg0,59.95155715942383,114
MSH,20,6,Hg0,59.442134857177734,116
MSH,20,6,Hg0,58.925655364990234,118
MSH,20,6,Hg0,58.41625213623047,120
MSH,20,6,Hg0,57.91334915161133,122
MSH,20,6,Hg0,57.38496017456055,124
MSH,20,6,Hg0,56.870670318603516,126
MSH,20,6,Hg0,56.360328674316406,128
MSH,20,6,Hg0,55.8787727355957,130
MSH,20,6,Hg0,55.41381072998047,132
MSH,20,6,Hg0,54.957969665527344,134
MSH,20,6,Hg0,54.50019454956055,136
MSH,20,6,Hg0,54.01852035522461,138
MSH,20,6,Hg0,53.56269073486328,140
MSH,20,6,Hg0,53.107486724853516,142
MSH,20,6,Hg0,52.64860534667969,144
MSH,20,6,Hg0,52.19789505004883,146
MSH,20,6,Hg0,51.731815338134766,148
MSH,20,6,Hg0,51.276885986328125,150
MSH,20,6,Hg0,50.81376266479492,152
MSH,20,6,Hg0,50.351932525634766,154
MSH,20,6,Hg0,49.8972282409668,156
MSH,20,6,Hg0,49.440826416015625,158
MSH,20,6,Hg0,48.99184036254883,160
MSH,20,6,Hg0,48.545745849609375,162
MSH,20,6,Hg0,48.11410140991211,164
MSH,20,6,Hg0,47.690914154052734,166
MSH,20,6,Hg0,47.271087646484375,168
MSH,20,6,Hg0,46.86384201049805,170
MSH,20,6,Hg0,46.45017623901367,172
MSH,20,6,Hg0,46.03738784790039,174
MSH,20,6,Hg0,45.62784957885742,176
MSH,20,6,Hg0,45.22532653808594,178
MSH,20,6,Hg0,44.82498550415039,180
MSH,30,6,Hg0,100.09966278076172,2
MSH,30,6,Hg0,100.05223846435547,4
MSH,30,6,Hg0,99.97980499267578,6
MSH,30,6,Hg0,99.88582611083984,8
MSH,30,6,Hg0,99.70964813232422,10
MSH,30,6,Hg0,99.41777801513672,12
MSH,30,6,Hg0,99.0224838256836,14
MSH,30,6,Hg0,98.553466796875,16
MSH,30,6,Hg0,98.00704193115234,18
MSH,30,6,Hg0,97.41763305664062,20
MSH,30,6,Hg0,96.83231353759766,22
MSH,30,6,Hg0,96.2739486694336,24
MSH,30,6,Hg0,95.71500396728516,26
MSH,30,6,Hg0,95.12676239013672,28
MSH,30,6,Hg0,94.51254272460938,30
MSH,30,6,Hg0,93.89146423339844,32
MSH,30,6,Hg0,93.24809265136719,34
MSH,30,6,Hg0,92.59779357910156,36
MSH,30,6,Hg0,91.94672393798828,38
MSH,30,6,Hg0,91.271728515625,40
MSH,30,6,Hg0,90.59868621826172,42
MSH,30,6,Hg0,89.92678833007812,44
MSH,30,6,Hg0,89.25686645507812,46
MSH,30,6,Hg0,88.58824920654297,48
MSH,30,6,Hg0,87.8973159790039,50
MSH,30,6,Hg0,87.2061767578125,52
MSH,30,6,Hg0,86.53224182128906,54
MSH,30,6,Hg0,85.8636245727539,56
MSH,30,6,Hg0,85.18704223632812,58
MSH,30,6,Hg0,84.52261352539062,60
MSH,30,6,Hg0,83.8681640625,62
MSH,30,6,Hg0,83.23088073730469,64
MSH,30,6,Hg0,82.59406280517578,66
MSH,30,6,Hg0,81.95496368408203,68
MSH,30,6,Hg0,81.33943176269531,70
MSH,30,6,Hg0,80.7060317993164,72
MSH,30,6,Hg0,80.09007263183594,74
MSH,30,6,Hg0,79.48059844970703,76
MSH,30,6,Hg0,78.8558578491211,78
MSH,30,6,Hg0,78.24466705322266,80
MSH,30,6,Hg0,77.61048889160156,82
MSH,30,6,Hg0,76.97976684570312,84
MSH,30,6,Hg0,76.35762786865234,86
MSH,30,6,Hg0,75.74649047851562,88
MSH,30,6,Hg0,75.12162780761719,90
MSH,30,6,Hg0,74.51085662841797,92
MSH,30,6,Hg0,73.91606903076172,94
MSH,30,6,Hg0,73.3212661743164,96
MSH,30,6,Hg0,72.74231719970703,98
MSH,30,6,Hg0,72.17794036865234,100
MSH,30,6,Hg0,71.59839630126953,102
MSH,30,6,Hg0,71.02143096923828,104
MSH,30,6,Hg0,70.4384994506836,106
MSH,30,6,Hg0,69.87529754638672,108
MSH,30,6,Hg0,69.31983184814453,110
MSH,30,6,Hg0,68.73916625976562,112
MSH,30,6,Hg0,68.1585464477539,114
MSH,30,6,Hg0,67.60538482666016,116
MSH,30,6,Hg0,67.04244232177734,118
MSH,30,6,Hg0,66.48446655273438,120
MSH,30,6,Hg0,65.93616485595703,122
MSH,30,6,Hg0,65.36080169677734,124
MSH,30,6,Hg0,64.80056762695312,126
MSH,30,6,Hg0,64.2420425415039,128
MSH,30,6,Hg0,63.713016510009766,130
MSH,30,6,Hg0,63.199668884277344,132
MSH,30,6,Hg0,62.69487380981445,134
MSH,30,6,Hg0,62.18873596191406,136
MSH,30,6,Hg0,61.657955169677734,138
MSH,30,6,Hg0,61.15475845336914,140
MSH,30,6,Hg0,60.65082550048828,142
MSH,30,6,Hg0,60.143524169921875,144
MSH,30,6,Hg0,59.64579391479492,146
MSH,30,6,Hg0,59.1301155090332,148
MSH,30,6,Hg0,58.62669372558594,150
MSH,30,6,Hg0,58.1168327331543,152
MSH,30,6,Hg0,57.608985900878906,154
MSH,30,6,Hg0,57.106971740722656,156
MSH,30,6,Hg0,56.6020622253418,158
MSH,30,6,Hg0,56.103397369384766,160
MSH,30,6,Hg0,55.60891342163086,162
MSH,30,6,Hg0,55.129390716552734,164
MSH,30,6,Hg0,54.65937042236328,166
MSH,30,6,Hg0,54.193336486816406,168
MSH,30,6,Hg0,53.74010467529297,170
MSH,30,6,Hg0,53.279842376708984,172
MSH,30,6,Hg0,52.820404052734375,174
MSH,30,6,Hg0,52.36433029174805,176
MSH,30,6,Hg0,51.9161262512207,178
MSH,30,6,Hg0,51.46975326538086,180
MSH,35,6,Hg0,100.12564086914062,2
MSH,35,6,Hg0,100.12564849853516,4
MSH,35,6,Hg0,100.12566375732422,6
MSH,35,6,Hg0,100.12565612792969,8
MSH,35,6,Hg0,100.12566375732422,10
MSH,35,6,Hg0,100.12564086914062,12
MSH,35,6,Hg0,100.12553405761719,14
MSH,35,6,Hg0,100.1251220703125,16
MSH,35,6,Hg0,100.12438201904297,18
MSH,35,6,Hg0,100.12319946289062,20
MSH,35,6,Hg0,100.12202453613281,22
MSH,35,6,Hg0,100.12101745605469,24
MSH,35,6,Hg0,100.1197509765625,26
MSH,35,6,Hg0,100.11790466308594,28
MSH,35,6,Hg0,100.11567687988281,30
MSH,35,6,Hg0,100.11235809326172,32
MSH,35,6,Hg0,100.1077880859375,34
MSH,35,6,Hg0,100.10172271728516,36
MSH,35,6,Hg0,100.09466552734375,38
MSH,35,6,Hg0,100.08517456054688,40
MSH,35,6,Hg0,100.07445526123047,42
MSH,35,6,Hg0,100.0617446899414,44
MSH,35,6,Hg0,100.04693603515625,46
MSH,35,6,Hg0,100.03022003173828,48
MSH,35,6,Hg0,100.01054382324219,50
MSH,35,6,Hg0,99.988525390625,52
MSH,35,6,Hg0,99.96501922607422,54
MSH,35,6,Hg0,99.93953704833984,56
MSH,35,6,Hg0,99.91122436523438,58
MSH,35,6,Hg0,99.88029479980469,60
MSH,35,6,Hg0,99.84646606445312,62
MSH,35,6,Hg0,99.80994415283203,64
MSH,35,6,Hg0,99.7699966430664,66
MSH,35,6,Hg0,99.72700500488281,68
MSH,35,6,Hg0,99.68252563476562,70
MSH,35,6,Hg0,99.63251495361328,72
MSH,35,6,Hg0,99.58173370361328,74
MSH,35,6,Hg0,99.52959442138672,76
MSH,35,6,Hg0,99.47149658203125,78
MSH,35,6,Hg0,99.41082000732422,80
MSH,35,6,Hg0,99.34362030029297,82
MSH,35,6,Hg0,99.27310943603516,84
MSH,35,6,Hg0,99.2009506225586,86
MSH,35,6,Hg0,99.1270980834961,88
MSH,35,6,Hg0,99.04954528808594,90
MSH,35,6,Hg0,98.96927642822266,92
MSH,35,6,Hg0,98.88744354248047,94
MSH,35,6,Hg0,98.80207061767578,96
MSH,35,6,Hg0,98.71435546875,98
MSH,35,6,Hg0,98.62590026855469,100
MSH,35,6,Hg0,98.53166198730469,102
MSH,35,6,Hg0,98.43524169921875,104
MSH,35,6,Hg0,98.33428955078125,106
MSH,35,6,Hg0,98.23385620117188,108
MSH,35,6,Hg0,98.13151550292969,110
MSH,35,6,Hg0,98.0198745727539,112
MSH,35,6,Hg0,97.90403747558594,114
MSH,35,6,Hg0,97.78937530517578,116
MSH,35,6,Hg0,97.66944885253906,118
MSH,35,6,Hg0,97.54747772216797,120
MSH,35,6,Hg0,97.42369842529297,122
MSH,35,6,Hg0,97.2892074584961,124
MSH,35,6,Hg0,97.15455627441406,126
MSH,35,6,Hg0,97.01861572265625,128
MSH,35,6,Hg0,96.88619232177734,130
MSH,35,6,Hg0,96.75474548339844,132
MSH,35,6,Hg0,96.6213150024414,134
MSH,35,6,Hg0,96.48310852050781,136
MSH,35,6,Hg0,96.33413696289062,138
MSH,35,6,Hg0,96.1906509399414,140
MSH,35,6,Hg0,96.04411315917969,142
MSH,35,6,Hg0,95.89112091064453,144
MSH,35,6,Hg0,95.73616027832031,146
MSH,35,6,Hg0,95.5728759765625,148
MSH,35,6,Hg0,95.40900421142578,150
MSH,35,6,Hg0,95.23617553710938,152
MSH,35,6,Hg0,95.05572509765625,154
MSH,35,6,Hg0,94.8749771118164,156
MSH,35,6,Hg0,94.68667602539062,158
MSH,35,6,Hg0,94.49858093261719,160
MSH,35,6,Hg0,94.30889129638672,162
MSH,35,6,Hg0,94.12080383300781,164
MSH,35,6,Hg0,93.93290710449219,166
MSH,35,6,Hg0,93.74471282958984,168
MSH,35,6,Hg0,93.55946350097656,170
MSH,35,6,Hg0,93.36710357666016,172
MSH,35,6,Hg0,93.1714859008789,174
MSH,35,6,Hg0,92.96985626220703,176
MSH,35,6,Hg0,92.76371002197266,178
MSH,35,6,Hg0,92.5564193725586,180
MSH,45,6,Hg0,100.1256332397461,2
MSH,45,6,Hg0,100.12564086914062,4
MSH,45,6,Hg0,100.12564849853516,6
MSH,45,6,Hg0,100.1256332397461,8
MSH,45,6,Hg0,100.1256332397461,10
MSH,45,6,Hg0,100.12562561035156,12
MSH,45,6,Hg0,100.12564849853516,14
MSH,45,6,Hg0,100.12565612792969,16
MSH,45,6,Hg0,100.12565612792969,18
MSH,45,6,Hg0,100.12565612792969,20
MSH,45,6,Hg0,100.12567138671875,22
MSH,45,6,Hg0,100.12569427490234,24
MSH,45,6,Hg0,100.12567901611328,26
MSH,45,6,Hg0,100.12570190429688,28
MSH,45,6,Hg0,100.12570190429688,30
MSH,45,6,Hg0,100.12569427490234,32
MSH,45,6,Hg0,100.1257095336914,34
MSH,45,6,Hg0,100.1257095336914,36
MSH,45,6,Hg0,100.12572479248047,38
MSH,45,6,Hg0,100.12571716308594,40
MSH,45,6,Hg0,100.125732421875,42
MSH,45,6,Hg0,100.125732421875,44
MSH,45,6,Hg0,100.12572479248047,46
MSH,45,6,Hg0,100.125732421875,48
MSH,45,6,Hg0,100.12581634521484,50
MSH,45,6,Hg0,100.1258773803711,52
MSH,45,6,Hg0,100.12586212158203,54
MSH,45,6,Hg0,100.12590789794922,56
MSH,45,6,Hg0,100.12590026855469,58
MSH,45,6,Hg0,100.12591552734375,60
MSH,45,6,Hg0,100.12593841552734,62
MSH,45,6,Hg0,100.1259536743164,64
MSH,45,6,Hg0,100.12596130371094,66
MSH,45,6,Hg0,100.12599182128906,68
MSH,45,6,Hg0,100.12600708007812,70
MSH,45,6,Hg0,100.12603759765625,72
MSH,45,6,Hg0,100.12606048583984,74
MSH,45,6,Hg0,100.12611389160156,76
MSH,45,6,Hg0,100.12611389160156,78
MSH,45,6,Hg0,100.12616729736328,80
MSH,45,6,Hg0,100.1261978149414,82
MSH,45,6,Hg0,100.12622833251953,84
MSH,45,6,Hg0,100.12625122070312,86
MSH,45,6,Hg0,100.12627410888672,88
MSH,45,6,Hg0,100.12632751464844,90
MSH,45,6,Hg0,100.1263656616211,92
MSH,45,6,Hg0,100.12640380859375,94
MSH,45,6,Hg0,100.12645721435547,96
MSH,45,6,Hg0,100.12651824951172,98
MSH,45,6,Hg0,100.12654113769531,100
MSH,45,6,Hg0,100.12657928466797,102
MSH,45,6,Hg0,100.12664794921875,104
MSH,45,6,Hg0,100.126708984375,106
MSH,45,6,Hg0,100.12677001953125,108
MSH,45,6,Hg0,100.12681579589844,110
MSH,45,6,Hg0,100.12686920166016,112
MSH,45,6,Hg0,100.1269302368164,114
MSH,45,6,Hg0,100.12699890136719,116
MSH,45,6,Hg0,100.1270523071289,118
MSH,45,6,Hg0,100.1270980834961,120
MSH,45,6,Hg0,100.12716674804688,122
MSH,45,6,Hg0,100.12723541259766,124
MSH,45,6,Hg0,100.12734985351562,126
MSH,45,6,Hg0,100.12740325927734,128
MSH,45,6,Hg0,100.12750244140625,130
MSH,45,6,Hg0,100.1275405883789,132
MSH,45,6,Hg0,100.12759399414062,134
MSH,45,6,Hg0,100.12767791748047,136
MSH,45,6,Hg0,100.1277847290039,138
MSH,45,6,Hg0,100.12782287597656,140
MSH,45,6,Hg0,100.12792205810547,142
MSH,45,6,Hg0,100.12801361083984,144
MSH,45,6,Hg0,100.12808990478516,146
MSH,45,6,Hg0,100.128173828125,148
MSH,45,6,Hg0,100.12825012207031,150
MSH,45,6,Hg0,100.12835693359375,152
MSH,45,6,Hg0,100.12844848632812,154
MSH,45,6,Hg0,100.12852478027344,156
MSH,45,6,Hg0,100.12862396240234,158
MSH,45,6,Hg0,100.12873077392578,160
MSH,45,6,Hg0,100.12882232666016,162
MSH,45,6,Hg0,100.12890625,164
MSH,45,6,Hg0,100.12901306152344,166
MSH,45,6,Hg0,100.12908935546875,168
MSH,45,6,Hg0,100.12916564941406,170
MSH,45,6,Hg0,100.12928771972656,172
MSH,45,6,Hg0,100.12939453125,174
MSH,45,6,Hg0,100.12950134277344,176
MSH,45,6,Hg0,100.12960052490234,178
MSH,45,6,Hg0,100.12969970703125,180
MSH,D,6,Hg0,91.1146469116211,2
MSH,D,6,Hg0,89.98896789550781,4
MSH,D,6,Hg0,88.9819564819336,6
MSH,D,6,Hg0,88.2658462524414,8
MSH,D,6,Hg0,87.54862976074219,10
MSH,D,6,Hg0,86.80345153808594,12
MSH,D,6,Hg0,85.91695404052734,14
MSH,D,6,Hg0,84.97367095947266,16
MSH,D,6,Hg0,83.90047454833984,18
MSH,D,6,Hg0,82.84405517578125,20
MSH,D,6,Hg0,81.81639862060547,22
MSH,D,6,Hg0,80.79940795898438,24
MSH,D,6,Hg0,79.82585144042969,26
MSH,D,6,Hg0,78.8658218383789,28
MSH,D,6,Hg0,77.92701721191406,30
MSH,D,6,Hg0,77.03581237792969,32
MSH,D,6,Hg0,76.16998291015625,34
MSH,D,6,Hg0,75.33621978759766,36
MSH,D,6,Hg0,74.5391845703125,38
MSH,D,6,Hg0,73.75899505615234,40
MSH,D,6,Hg0,72.98721313476562,42
MSH,D,6,Hg0,72.23149108886719,44
MSH,D,6,Hg0,71.50748443603516,46
MSH,D,6,Hg0,70.79956817626953,48
MSH,D,6,Hg0,70.0938720703125,50
MSH,D,6,Hg0,69.39916229248047,52
MSH,D,6,Hg0,68.7249755859375,54
MSH,D,6,Hg0,68.07112121582031,56
MSH,D,6,Hg0,67.41940307617188,58
MSH,D,6,Hg0,66.78972625732422,60
MSH,D,6,Hg0,66.17473602294922,62
MSH,D,6,Hg0,65.58645629882812,64
MSH,D,6,Hg0,65.0030746459961,66
MSH,D,6,Hg0,64.42597198486328,68
MSH,D,6,Hg0,63.87797164916992,70
MSH,D,6,Hg0,63.31336975097656,72
MSH,D,6,Hg0,62.75873947143555,74
MSH,D,6,Hg0,62.20551681518555,76
MSH,D,6,Hg0,61.649715423583984,78
MSH,D,6,Hg0,61.11359786987305,80
MSH,D,6,Hg0,60.56439208984375,82
MSH,D,6,Hg0,60.022151947021484,84
MSH,D,6,Hg0,59.4879150390625,86
MSH,D,6,Hg0,58.96720886230469,88
MSH,D,6,Hg0,58.43982696533203,90
MSH,D,6,Hg0,57.923858642578125,92
MSH,D,6,Hg0,57.42313766479492,94
MSH,D,6,Hg0,56.92434310913086,96
MSH,D,6,Hg0,56.4411735534668,98
MSH,D,6,Hg0,55.974308013916016,100
MSH,D,6,Hg0,55.49758529663086,102
MSH,D,6,Hg0,55.02463150024414,104
MSH,D,6,Hg0,54.54682540893555,106
MSH,D,6,Hg0,54.0867919921875,108
MSH,D,6,Hg0,53.63411331176758,110
MSH,D,6,Hg0,53.162940979003906,112
MSH,D,6,Hg0,52.69267272949219,114
MSH,D,6,Hg0,52.243247985839844,116
MSH,D,6,Hg0,51.787803649902344,118
MSH,D,6,Hg0,51.338687896728516,120
MSH,D,6,Hg0,50.895225524902344,122
MSH,D,6,Hg0,50.429290771484375,124
MSH,D,6,Hg0,49.97562789916992,126
MSH,D,6,Hg0,49.52561569213867,128
MSH,D,6,Hg0,49.10112762451172,130
MSH,D,6,Hg0,48.69132614135742,132
MSH,D,6,Hg0,48.289649963378906,134
MSH,D,6,Hg0,47.88624572753906,136
MSH,D,6,Hg0,47.46169662475586,138
MSH,D,6,Hg0,47.05994415283203,140
MSH,D,6,Hg0,46.65884780883789,142
MSH,D,6,Hg0,46.254451751708984,144
MSH,D,6,Hg0,45.85725784301758,146
MSH,D,6,Hg0,45.44660568237305,148
MSH,D,6,Hg0,45.04572677612305,150
MSH,D,6,Hg0,44.63747787475586,152
MSH,D,6,Hg0,44.23025894165039,154
MSH,D,6,Hg0,43.82952117919922,156
MSH,D,6,Hg0,43.42732238769531,158
MSH,D,6,Hg0,43.03160858154297,160
MSH,D,6,Hg0,42.63846969604492,162
MSH,D,6,Hg0,42.25812911987305,164
MSH,D,6,Hg0,41.88529586791992,166
MSH,D,6,Hg0,41.51544189453125,168
MSH,D,6,Hg0,41.15665817260742,170
MSH,D,6,Hg0,40.79207992553711,172
MSH,D,6,Hg0,40.42824935913086,174
MSH,D,6,Hg0,40.06736373901367,176
MSH,D,6,Hg0,39.71273422241211,178
MSH,D,6,Hg0,39.35997009277344,180
MSH,5,6,HGCL2,9.05388355255127,2
MSH,5,6,HGCL2,8.919108390808105,4
MSH,5,6,HGCL2,8.828598022460938,6
MSH,5,6,HGCL2,8.764514923095703,8
MSH,5,6,HGCL2,8.702071189880371,10
MSH,5,6,HGCL2,8.63621997833252,12
MSH,5,6,HGCL2,8.554168701171875,14
MSH,5,6,HGCL2,8.464098930358887,16
MSH,5,6,HGCL2,8.359760284423828,18
MSH,5,6,HGCL2,8.256542205810547,20
MSH,5,6,HGCL2,8.156064987182617,22
MSH,5,6,HGCL2,8.057127952575684,24
MSH,5,6,HGCL2,7.961916923522949,26
MSH,5,6,HGCL2,7.868553161621094,28
MSH,5,6,HGCL2,7.776891231536865,30
MSH,5,6,HGCL2,7.689493179321289,32
MSH,5,6,HGCL2,7.604766845703125,34
MSH,5,6,HGCL2,7.523124694824219,36
MSH,5,6,HGCL2,7.444533824920654,38
MSH,5,6,HGCL2,7.367433071136475,40
